UF;MUNICIPIO;POPULACAO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
PA;MOJUI DOS CAMPOS;15232;14;6;0;0;0;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
PA;MONTE ALEGRE;56147;9087;1019;0;253;3;688;71;0;1;10;5971;888;133;0;4;7;0;0;0;0;9;30
PA;MUANA;36632;327;24;0;3;0;9;5;0;0;3;222;48;12;0;1;0;0;0;0;0;0;0
PA;NOVA ESPERANCA DO PIRIA;20528;923;200;0;73;0;114;10;0;0;4;421;73;21;0;7;0;0;0;0;0;0;0
PA;NOVA IPIXUNA;15422;2351;333;0;149;21;169;14;0;1;3;1347;251;26;0;10;24;0;0;0;0;0;3
PA;NOVA TIMBOTEUA;14305;1405;442;0;54;4;99;39;0;0;4;624;82;17;0;34;5;0;0;0;0;0;1
PA;NOVO PROGRESSO;25203;7689;848;0;500;55;1002;98;0;30;7;4043;900;28;0;59;92;0;0;0;0;2;25
PA;NOVO REPARTIMENTO;67652;10705;826;0;398;8;776;62;0;1;24;7432;1090;47;0;13;13;0;2;0;0;6;7
PA;OBIDOS;50171;4752;684;0;179;0;515;54;0;10;2;2734;481;53;0;3;2;0;0;0;0;11;24
PA;OEIRAS DO PARA;30088;336;13;0;7;1;6;1;0;2;1;267;25;8;0;0;3;0;0;0;0;0;2
PA;ORIXIMINA;66821;7137;1585;0;356;8;641;134;0;5;15;3671;643;35;0;8;10;0;0;0;0;3;23
PA;OUREM;16854;1489;423;0;158;16;130;13;0;0;3;576;101;17;0;14;33;0;1;0;0;0;4
PA;OURILANDIA DO NORTE;29547;8854;1321;0;240;11;620;70;0;4;11;5285;1138;44;0;63;11;0;0;0;0;4;32
PA;PACAJA;43057;4948;357;0;125;9;355;38;0;1;23;3537;475;10;0;7;7;0;0;0;0;1;3
PA;PALESTINA DO PARA;7465;545;83;0;31;1;25;4;0;0;6;333;49;5;0;6;1;0;0;0;0;0;1
PA;PARAGOMINAS;103775;26884;5948;0;1369;282;2208;285;0;72;42;11796;3453;162;0;498;614;2;0;0;1;14;138
PA;PARAUAPEBAS;176582;56322;15278;0;2032;173;5425;819;0;408;665;20027;9304;1125;0;372;263;2;1;0;2;50;376
PA;PAU D'ARCO;5743;1025;134;0;14;0;42;3;0;0;8;711;104;5;0;3;0;0;0;0;0;0;1
PA;PEIXE-BOI;7889;719;261;0;20;0;38;18;0;1;6;300;50;13;0;12;0;0;0;0;0;0;0
PA;PICARRA;12720;893;40;0;25;3;53;6;0;0;0;657;95;6;0;2;4;0;0;0;0;0;2
PA;PLACAS;26842;1546;125;0;72;1;89;13;0;0;4;1101;132;3;0;1;0;0;0;0;0;0;5
PA;PONTA DE PEDRAS;28025;620;37;0;7;0;11;8;0;2;1;428;121;5;0;0;0;0;0;0;0;0;0
PA;PORTEL;56094;1197;88;0;20;0;37;4;0;1;0;772;262;9;0;0;0;0;0;0;0;0;4
PA;PORTO DE MOZ;36841;680;65;0;20;2;37;6;0;0;0;385;159;5;0;0;0;0;0;0;0;0;1
PA;PRAINHA;29342;839;48;0;28;1;69;5;0;1;0;599;76;5;0;0;0;0;0;0;0;2;5
PA;PRIMAVERA;10432;733;250;0;17;1;43;16;0;0;1;337;45;14;0;7;1;0;0;0;0;0;1
PA;QUATIPURU;12838;428;139;0;9;0;50;4;1;0;2;182;29;10;0;2;0;0;0;0;0;0;0
PA;REDENCAO;79010;44524;8317;0;1437;109;3564;303;0;47;79;22984;6679;143;0;480;174;0;0;0;0;9;199
PA;RIO MARIA;17774;5975;825;0;270;20;586;29;0;1;35;3085;969;46;0;53;28;0;0;0;0;1;27
PA;RONDON DO PARA;48959;10686;1644;0;474;88;899;89;0;4;47;5461;1727;22;0;103;115;0;0;0;0;0;13
PA;RUROPOLIS;44349;3473;305;0;195;8;265;30;0;0;6;2153;471;14;0;4;9;0;0;0;0;3;10
PA;SALINOPOLIS;38552;4542;1112;0;142;4;251;62;0;4;30;2234;529;68;0;72;5;3;0;0;0;5;21
PA;SALVATERRA;21592;1583;248;0;35;1;54;38;0;2;28;963;177;25;0;6;1;0;0;0;0;3;2
PA;SANTA BARBARA DO PARA;18736;1967;559;0;58;44;95;58;0;7;26;829;88;68;0;29;94;0;0;0;0;0;12
PA;SANTA CRUZ DO ARARI;8957;93;4;0;4;0;2;2;0;0;0;78;2;1;0;0;0;0;0;0;0;0;0
PA;SANTA IZABEL DO PARA;63973;12061;3281;0;621;62;685;301;1;52;47;5097;1406;144;0;223;103;0;0;0;5;4;29
PA;SANTA LUZIA DO PARA;19455;1936;484;0;111;14;144;18;1;0;12;931;128;29;0;36;21;0;0;0;0;1;6
PA;SANTA MARIA DAS BARREIRAS;18934;1440;211;0;69;0;155;10;0;0;3;844;105;30;0;12;0;0;0;0;0;0;1
PA;SANTA MARIA DO PARA;23649;4412;1111;0;279;14;279;77;0;1;20;1921;534;46;0;110;5;0;0;0;0;1;14
PA;SANTANA DO ARAGUAIA;63031;8089;890;0;212;14;526;33;0;0;10;5246;1080;24;0;30;11;0;0;0;0;0;13
PA;SANTAREM;288462;73935;24293;0;2649;91;6278;1426;5;418;130;33027;3544;678;1;247;253;6;1;0;6;87;795
PA;SANTAREM NOVO;6341;401;129;0;8;0;10;2;0;0;5;207;13;15;0;10;1;0;0;0;0;0;1
PA;SANTO ANTONIO DO TAUA;28575;2919;788;0;141;12;207;71;0;8;24;1226;242;93;0;56;36;0;0;0;1;2;12
PA;SAO CAETANO DE ODIVELAS;17266;905;211;0;25;1;68;23;0;0;0;454;105;6;0;10;1;0;0;0;1;0;0
PA;SAO DOMINGOS DO ARAGUAIA;24012;4967;551;0;134;8;251;36;0;7;27;3084;796;25;0;29;11;0;0;0;0;0;8
PA;SAO DOMINGOS DO CAPIM;30550;1353;263;0;39;0;81;16;0;0;0;861;49;29;0;15;0;0;0;0;0;0;0
PA;SAO FELIX DO XINGU;106940;11168;683;0;256;11;575;19;0;4;8;8081;1454;24;0;28;12;1;0;0;0;3;9
PA;SAO FRANCISCO DO PARA;15301;1711;402;0;48;2;111;42;0;0;36;856;154;31;0;25;1;0;0;0;0;0;3
PA;SAO GERALDO DO ARAGUAIA;25056;4851;364;0;127;3;266;14;0;4;5;3257;767;18;0;16;8;0;0;0;0;0;2
PA;SAO JOAO DA PONTA;5608;254;49;0;4;0;18;5;0;0;4;150;11;8;0;4;0;0;0;0;1;0;0
PA;SAO JOAO DE PIRABAS;21536;1062;297;0;31;2;85;8;0;1;11;536;51;17;0;21;0;0;0;0;0;1;1
PA;SAO JOAO DO ARAGUAIA;13419;915;186;0;24;0;63;9;0;4;16;523;75;8;0;7;0;0;0;0;0;0;0
PA;SAO MIGUEL DO GUAMA;54417;7803;1434;0;405;31;408;59;0;1;23;4491;657;111;0;119;40;0;0;0;0;2;22
PA;SAO SEBASTIAO DA BOA VISTA;24363;195;5;0;4;0;1;1;0;1;0;155;27;1;0;0;0;0;0;0;0;0;0
PA;SAPUCAIA;5395;1019;146;0;28;2;105;4;0;0;4;609;99;8;0;11;3;0;0;0;0;0;0
PA;SENADOR JOSE PORFIRIO;12331;553;60;0;23;5;52;2;0;0;4;337;57;8;0;1;2;0;0;0;0;0;2
PA;SOURE;23861;1930;299;0;34;0;57;36;0;4;4;1140;317;14;0;6;0;2;0;0;0;3;14
PA;TAILANDIA;90552;14647;1671;0;709;116;803;124;0;27;41;8768;1898;165;0;134;145;0;0;0;0;15;31
PA;TERRA ALTA;10822;895;262;0;27;1;33;21;0;2;19;446;38;21;0;25;0;0;0;0;0;0;0
PA;TERRA SANTA;17614;550;39;0;23;0;26;4;0;0;0;347;106;3;0;0;1;0;0;0;1;0;0
PA;TOME-ACU;59112;8296;1478;0;501;72;745;93;0;2;20;4031;913;138;0;119;152;0;0;0;0;2;30
PA;TRACUATEUA;28775;1350;351;0;27;6;99;20;0;0;8;743;47;32;0;10;4;0;0;0;0;0;3
PA;TRAIRAO;17670;1762;128;0;117;7;169;18;0;1;2;1098;192;7;0;8;9;0;0;0;0;1;5
PA;TUCUMA;36021;18101;1722;0;544;31;1122;71;0;12;25;12109;2135;92;0;120;52;0;0;0;0;13;53
PA;TUCURUI;103619;23167;5973;0;876;101;1718;349;0;25;89;10265;3053;201;0;199;167;4;1;0;0;21;125
PA;ULIANOPOLIS;49972;3108;427;0;180;66;247;22;0;1;21;1584;348;31;0;65;99;0;0;0;0;2;15
PA;URUARA;44731;8063;754;0;490;18;593;64;0;1;18;4894;1111;32;0;17;22;0;0;0;0;2;47
PA;VIGIA;50055;4850;1239;0;159;7;321;87;0;10;21;1922;914;79;0;59;15;0;0;0;1;4;12
PA;VISEU;58323;2100;339;0;70;0;153;29;0;0;4;1325;124;43;0;8;3;0;0;0;0;1;1
PA;VITORIA DO XINGU;14072;1132;199;0;33;0;110;23;0;2;11;650;93;8;0;0;0;0;0;0;0;1;2
PA;XINGUARA;42085;20451;2717;0;817;58;1586;101;0;7;29;11288;3378;97;0;224;87;0;0;0;0;9;53
PB;AGUA BRANCA;9893;565;182;0;11;0;80;9;0;0;6;251;19;7;0;0;0;0;0;0;0;0;0
PB;AGUIAR;5586;769;168;0;8;0;76;1;0;0;6;492;16;2;0;0;0;0;0;0;0;0;0
PB;ALAGOA GRANDE;28733;3935;1196;0;102;5;171;137;0;0;33;2034;194;40;0;9;3;0;0;0;0;1;10
PB;ALAGOA NOVA;20294;3183;1131;0;131;1;316;134;0;0;42;1319;82;13;0;5;1;0;0;0;0;1;7
PB;ALAGOINHA;14088;1973;655;0;41;7;91;28;0;0;19;1009;82;25;0;4;8;0;0;0;0;1;3
PB;ALCANTIL;5398;597;207;0;50;0;60;18;0;0;20;214;11;16;0;1;0;0;0;0;0;0;0
PB;ALGODAO DE JANDAIRA;2446;255;119;0;26;0;27;9;0;0;0;67;3;4;0;0;0;0;0;0;0;0;0
PB;ALHANDRA;18868;3098;1374;0;156;7;268;92;1;0;22;1096;41;23;0;8;8;0;0;0;0;0;2
PB;AMPARO;2176;254;72;0;9;0;13;4;0;0;7;141;3;5;0;0;0;0;0;0;0;0;0
PB;APARECIDA;8081;1419;260;0;35;0;74;29;0;0;5;819;179;15;0;3;0;0;0;0;0;0;0
PB;ARACAGI;17252;3105;699;0;57;0;159;32;0;0;2;1989;116;50;0;1;0;0;0;0;0;0;0
PB;ARARA;13157;1393;527;0;66;6;112;73;0;0;7;495;77;20;0;2;7;0;0;0;0;1;0
PB;ARARUNA;19653;3203;801;0;89;0;160;55;0;0;37;1749;282;16;0;11;0;0;1;0;0;0;2
PB;AREIA;23472;4166;1638;0;109;6;261;67;0;0;41;1767;225;25;0;11;10;0;0;0;0;1;5
PB;AREIA DE BARAUNAS;1908;219;62;0;4;0;14;4;0;0;2;126;5;2;0;0;0;0;0;0;0;0;0
PB;AREIAL;6819;791;363;0;36;2;45;32;0;0;4;264;28;10;0;3;4;0;0;0;0;0;0
PB;AROEIRAS;19259;1622;464;0;66;1;104;53;0;0;47;812;55;15;0;3;1;0;0;0;0;0;1
PB;ASSUNCAO;3732;364;146;0;28;0;28;6;0;0;9;122;19;5;0;0;0;0;0;0;0;0;1
PB;BAIA DA TRAICAO;8561;992;274;0;14;0;45;18;0;0;5;586;35;10;0;3;0;0;0;0;0;0;2
PB;BANANEIRAS;22012;3187;1306;0;82;0;205;77;0;0;21;1337;118;25;0;7;0;0;0;0;0;0;9
PB;BARAUNA;4577;421;173;0;31;0;34;6;0;0;2;143;19;5;0;8;0;0;0;0;0;0;0
PB;BARRA DE SANTA ROSA;14847;1524;614;0;87;3;153;17;0;0;8;480;127;22;0;10;2;0;0;0;0;0;1
PB;BARRA DE SANTANA;8305;852;283;0;61;0;48;23;0;1;8;386;20;16;0;5;0;0;0;0;0;0;1
PB;BARRA DE SAO MIGUEL;5824;317;117;0;7;0;35;4;0;0;1;142;6;5;0;0;0;0;0;0;0;0;0
PB;BAYEUX;95196;21397;10520;0;678;120;942;312;5;3;37;7984;365;159;0;91;134;2;0;0;0;7;38
PB;BELEM;17495;2829;1218;0;127;6;146;37;0;0;11;1108;146;14;0;4;8;0;1;0;0;0;3
PB;BELEM DO BREJO DO CRUZ;7291;863;117;0;14;3;40;6;0;0;12;544;118;4;0;4;0;0;0;0;0;0;1
PB;BERNARDINO BATISTA;3266;333;65;0;2;0;26;2;0;0;0;232;1;5;0;0;0;0;0;0;0;0;0
PB;BOA VENTURA;5608;766;150;0;13;0;28;4;0;0;3;540;26;1;0;1;0;0;0;0;0;0;0
PB;BOA VISTA;6669;1388;527;0;100;13;78;29;0;0;9;526;68;18;0;6;14;0;0;0;0;0;0
PB;BOM JESUS;2495;417;116;0;10;0;10;2;0;0;0;244;31;3;0;1;0;0;0;0;0;0;0
PB;BOM SUCESSO;5044;1073;125;0;7;0;51;12;0;0;2;819;48;8;0;1;0;0;0;0;0;0;0
PB;BONITO DE SANTA FE;11409;1720;308;0;24;1;128;18;0;0;11;1130;90;3;0;6;1;0;0;0;0;0;0
PB;BOQUEIRAO;17434;3317;1009;0;206;17;272;56;0;0;12;1512;161;24;0;19;23;0;0;0;0;0;6
PB;BORBOREMA;5297;646;255;0;34;0;39;7;0;0;16;276;13;3;0;2;0;0;0;0;0;0;1
PB;BREJO DO CRUZ;13676;2737;333;0;74;3;136;19;0;0;14;1523;618;5;0;9;2;0;0;0;0;0;1
PB;BREJO DOS SANTOS;6364;1176;209;0;19;0;46;8;0;0;2;806;83;2;0;1;0;0;0;0;0;0;0
PB;CAAPORA;21212;1799;913;0;41;15;88;45;0;0;8;556;84;10;0;13;23;0;0;0;0;0;3
PB;CABACEIRAS;5319;816;341;0;21;0;78;10;0;0;4;322;23;16;0;0;0;0;0;0;0;0;1
PB;CABEDELO;63035;19246;10714;0;468;152;1467;729;1;8;46;4430;541;27;0;115;233;0;0;0;2;12;301
PB;CACHOEIRA DOS INDIOS;9950;1528;298;0;15;6;68;6;0;0;1;1053;62;8;0;2;8;0;0;0;0;0;1
PB;CACIMBA DE AREIA;3673;469;94;0;5;0;31;4;0;0;1;315;14;4;0;0;0;0;0;0;0;1;0
PB;CACIMBA DE DENTRO;17141;1943;585;0;69;2;85;27;0;0;15;1002;114;35;0;5;0;0;0;0;0;0;4
PB;CACIMBAS;7035;773;173;0;4;0;62;2;0;0;6;498;24;3;0;0;0;0;0;0;0;0;1
PB;CAICARA;7304;1072;317;0;14;0;57;7;0;0;3;614;54;5;0;0;0;0;0;0;0;0;1
PB;CAJAZEIRAS;60612;23975;7746;0;455;29;1676;316;0;0;48;10920;2525;59;0;92;33;1;0;0;0;5;70
PB;CAJAZEIRINHAS;3131;485;55;0;4;0;46;13;0;0;1;301;63;2;0;0;0;0;0;0;0;0;0
PB;CALDAS BRANDAO;5859;1077;328;0;38;4;39;5;0;0;4;602;42;6;0;3;5;0;0;0;0;0;1
PB;CAMALAU;5917;540;126;0;27;3;65;6;0;0;8;273;14;15;0;0;3;0;0;0;0;0;0
PB;CAMPINA GRANDE;400002;142277;68483;0;4325;677;8972;3179;0;34;339;44885;7825;759;1;1043;847;3;4;0;3;41;857
PB;CAMPO DE SANTANA;10665;967;327;0;35;1;45;11;0;0;6;492;34;15;0;0;0;0;0;0;0;0;1
PB;CAPIM;6082;713;313;0;25;0;32;7;0;0;7;281;31;15;0;0;1;0;0;0;0;0;1
PB;CARAUBAS;4054;226;81;0;10;0;29;5;0;0;5;89;1;4;0;2;0;0;0;0;0;0;0
PB;CARRAPATEIRA;2529;376;51;0;2;0;24;3;0;0;0;278;14;2;0;2;0;0;0;0;0;0;0
PB;CASSERENGUE;7304;585;269;0;39;0;45;27;0;0;8;141;37;18;0;0;0;0;0;0;0;1;0
PB;CATINGUEIRA;4905;433;122;0;12;0;30;14;0;0;4;228;17;2;0;4;0;0;0;0;0;0;0
PB;CATOLE DO ROCHA;29794;10380;2470;0;245;24;569;90;0;0;47;4988;1827;18;0;34;40;0;0;0;0;3;25
PB;CATURITE;4714;1061;347;0;104;3;123;31;0;0;12;390;30;14;0;1;4;0;0;0;0;1;1
PB;CONCEICAO;18769;3617;747;0;90;1;255;28;0;0;36;2201;240;8;0;6;1;0;0;0;0;1;3
PB;CONDADO;6711;999;188;0;32;0;57;16;0;0;7;584;102;8;0;5;0;0;0;0;0;0;0
PB;CONDE;23115;3844;1447;0;93;9;302;90;0;0;21;1794;27;14;0;11;25;0;1;0;0;0;10
PB;CONGO;4770;520;122;0;22;1;61;10;0;0;8;281;9;6;0;0;0;0;0;0;0;0;0
PB;COREMAS;15391;3267;490;0;57;4;264;34;0;0;20;2109;260;10;0;9;3;0;0;0;0;1;6
PB;COXIXOLA;1856;237;49;0;3;0;35;9;0;0;7;118;15;0;0;1;0;0;0;0;0;0;0
PB;CRUZ DO ESPIRITO SANTO;16836;2787;793;0;27;3;80;17;0;0;7;1782;42;24;0;3;4;0;0;0;0;0;5
PB;CUBATI;7106;819;278;0;42;0;52;11;0;0;3;396;22;5;0;7;0;0;0;0;0;1;2
PB;CUITE;20299;2688;977;0;99;5;183;46;0;0;8;1135;180;18;0;24;6;0;0;0;0;0;7
PB;CUITE DE MAMANGUAPE;6321;851;291;0;11;0;35;15;0;0;9;429;35;26;0;0;0;0;0;0;0;0;0
PB;CUITEGI;6895;955;353;0;22;0;49;10;0;0;6;432;75;3;0;4;0;0;0;0;0;0;1
PB;CURRAL DE CIMA;5259;850;199;0;15;0;38;7;0;0;5;521;45;19;0;0;0;0;0;0;0;0;1
PB;CURRAL VELHO;2529;334;31;0;4;0;24;1;0;0;3;261;8;2;0;0;0;0;0;0;0;0;0
PB;DAMIAO;5142;393;186;0;27;0;36;17;0;0;6;111;2;7;0;1;0;0;0;0;0;0;0
PB;DESTERRO;8196;1437;336;0;30;9;88;13;0;0;9;780;154;6;0;1;8;0;0;0;0;0;3
PB;DIAMANTE;6636;927;150;0;15;0;46;2;0;0;2;666;41;3;0;0;0;0;0;0;0;1;1
PB;DONA INES;10535;1192;382;0;46;0;58;17;0;0;13;622;33;19;0;1;0;0;0;0;0;0;1
PB;DUAS ESTRADAS;3645;593;195;0;11;0;32;5;0;0;5;297;42;6;0;0;0;0;0;0;0;0;0
PB;EMAS;3439;298;71;0;3;0;14;2;0;0;3;192;8;3;0;0;1;0;0;0;0;0;1
PB;ESPERANCA;32264;7080;2598;0;518;49;413;153;1;0;28;2636;443;97;0;48;58;0;0;0;0;15;23
PB;FAGUNDES;11449;1699;450;0;40;1;95;16;1;0;10;1022;37;24;0;1;0;0;0;0;0;0;2
PB;FREI MARTINHO;2981;283;62;0;9;0;14;4;0;0;1;180;9;4;0;0;0;0;0;0;0;0;0
PB;GADO BRAVO;8466;656;247;0;38;0;33;25;0;0;20;265;7;17;0;3;0;0;0;0;0;0;1
PB;GUARABIRA;57383;15612;5688;0;519;37;981;260;0;0;64;6387;1371;160;0;37;56;0;0;0;0;4;48
PB;GURINHEM;14098;1843;584;0;38;0;69;20;0;0;8;1033;58;23;0;4;0;0;0;0;0;3;3
PB;GURJAO;3311;333;115;0;10;0;26;2;0;0;3;168;5;4;0;0;0;0;0;0;0;0;0
PB;IBIARA;6027;969;156;0;11;0;57;4;0;0;2;690;45;3;0;1;0;0;0;0;0;0;0
PB;IGARACY;6210;1051;201;0;12;0;62;2;0;0;10;724;37;3;0;0;0;0;0;0;0;0;0
PB;IMACULADA;11659;775;191;0;9;2;78;5;0;0;10;417;55;5;0;0;2;0;0;0;0;0;1
PB;INGA;17912;3460;1101;0;111;5;138;73;0;0;11;1868;114;27;0;8;2;0;0;0;0;0;2
PB;ITABAIANA;24663;4700;1896;0;155;0;351;150;0;0;10;1860;188;40;0;43;0;0;0;0;0;0;7
PB;ITAPORANGA;24128;5420;1250;0;127;3;352;44;0;0;35;3164;389;21;0;18;4;0;0;0;0;2;11
PB;ITAPOROROCA;17918;3482;958;0;94;1;179;26;0;0;3;1901;290;24;0;3;1;0;0;0;0;0;2
PB;ITATUBA;10590;1290;273;0;41;3;83;11;0;0;4;806;38;13;0;7;7;0;0;0;0;0;4
PB;JACARAU;14248;2524;795;0;62;2;174;22;0;2;6;1356;74;19;0;6;4;0;0;0;0;0;2
PB;JERICO;7689;1510;280;0;21;1;78;14;0;0;4;1008;100;1;0;3;0;0;0;0;0;0;0
PB;JOAO PESSOA;769607;298796;172667;0;5610;453;19667;9022;12;66;1021;77126;4392;2315;0;1742;961;15;25;0;17;83;3602
PB;JUAREZ TAVORA;7742;1216;393;0;26;0;49;15;0;0;3;665;47;15;0;3;0;0;0;0;0;0;0
PB;JUAZEIRINHO;17565;1841;691;0;80;5;120;29;0;0;20;814;54;14;0;4;6;0;0;0;0;3;1
PB;JUNCO DO SERIDO;6934;748;328;0;52;1;57;10;0;0;5;273;13;4;0;1;2;0;0;0;0;0;2
PB;JURIPIRANGA;10560;811;404;0;50;1;58;11;0;0;3;235;18;20;0;7;2;0;0;0;0;0;2
PB;JURU;9919;797;156;0;14;0;54;7;0;0;7;516;41;2;0;0;0;0;0;0;0;0;0
PB;LAGOA;4710;735;120;0;13;0;36;14;0;0;3;497;46;5;0;1;0;0;0;0;0;0;0
PB;LAGOA DE DENTRO;7564;1348;399;0;34;0;99;17;0;0;6;711;65;14;0;1;1;0;0;0;0;0;1
PB;LAGOA SECA;26788;5708;1886;0;196;2;435;168;0;0;60;2652;256;16;0;14;8;1;0;0;0;0;14
PB;LASTRO;2809;420;77;0;4;0;34;1;0;0;4;281;14;4;0;1;0;0;0;0;0;0;0
PB;LIVRAMENTO;7320;765;210;0;32;0;67;10;0;0;8;396;32;5;0;3;0;0;0;0;0;1;1
PB;LOGRADOURO;4157;421;112;0;3;0;13;2;0;0;4;254;22;11;0;0;0;0;0;0;0;0;0
PB;LUCENA;12460;1975;639;0;23;0;124;22;0;0;4;1059;83;11;0;5;0;0;1;0;0;2;2
PB;MAE D'AGUA;4044;351;72;0;4;0;32;2;0;0;0;229;8;4;0;0;0;0;0;0;0;0;0
PB;MALTA;5679;898;159;0;11;0;53;11;0;0;7;534;116;2;0;5;0;0;0;0;0;0;0
PB;MAMANGUAPE;43678;10562;3753;0;425;10;515;125;0;0;14;4881;620;77;0;80;32;2;0;0;0;1;27
PB;MANAIRA;11007;581;89;0;16;1;30;4;0;0;8;416;11;2;0;2;1;0;0;0;0;0;1
PB;MARCACAO;8117;745;294;0;2;0;57;6;0;0;7;344;22;13;0;0;0;0;0;0;0;0;0
PB;MARI;21648;3399;978;0;105;1;136;35;0;0;13;1751;317;46;0;10;3;0;0;0;1;1;2
PB;MARIZOPOLIS;6423;947;215;0;26;0;22;8;0;0;6;558;108;2;0;0;0;0;0;0;0;1;1
PB;MASSARANDUBA;13438;1934;549;0;37;4;160;60;0;0;9;1044;45;14;0;5;7;0;0;0;0;0;0
PB;MATARACA;7952;1188;362;0;41;0;64;11;0;0;3;651;29;15;0;11;1;0;0;0;0;0;0
PB;MATINHAS;4453;505;128;0;10;0;85;17;0;0;5;240;15;4;0;0;0;0;0;0;0;0;1
PB;MATO GROSSO;2821;576;99;0;11;0;41;10;0;0;3;340;70;2;0;0;0;0;0;0;0;0;0
PB;MATUREIA;6283;917;206;0;16;1;87;14;0;0;15;532;39;3;0;1;2;0;0;0;0;0;1
PB;MOGEIRO;13349;1639;315;0;33;1;63;7;0;0;6;1126;78;7;0;3;0;0;0;0;0;0;0
PB;MONTADAS;5351;702;338;0;28;0;44;7;1;0;3;238;30;9;0;2;0;0;0;0;0;0;2
PB;MONTE HOREBE;4688;727;139;0;7;0;39;6;0;0;3;467;60;5;0;1;0;0;0;0;0;0;0
PB;MONTEIRO;32211;6502;1900;0;250;56;443;137;0;1;75;2954;521;49;0;32;66;0;0;0;0;6;12
PB;MULUNGU;9750;1281;335;0;45;0;39;9;0;0;6;804;26;15;0;1;0;0;0;0;0;0;1
PB;NATUBA;10439;372;118;0;23;0;36;5;0;0;2;178;6;4;0;0;0;0;0;0;0;0;0
PB;NAZAREZINHO;7342;952;172;0;24;0;64;11;0;0;6;604;64;4;0;3;0;0;0;0;0;0;0
PB;NOVA FLORESTA;10661;972;350;0;44;2;72;16;0;0;13;392;62;10;0;4;3;0;0;0;0;2;2
PB;NOVA OLINDA;6058;830;123;0;18;0;55;9;0;0;8;567;44;4;0;0;0;0;0;0;0;1;1
PB;NOVA PALMEIRA;4647;489;175;0;27;0;20;8;0;0;2;226;26;5;0;0;0;0;0;0;0;0;0
PB;OLHO D'AGUA;6790;624;141;0;9;0;95;11;0;0;7;324;31;4;0;2;0;0;0;0;0;0;0
PB;OLIVEDOS;3804;495;214;0;32;0;36;1;0;0;5;192;6;8;0;1;0;0;0;0;0;0;0
PB;OURO VELHO;3003;345;103;0;10;0;22;7;0;0;3;176;17;4;0;2;0;0;0;0;0;0;1
PB;PARARI;1823;270;66;0;5;0;11;2;0;0;1;181;3;1;0;0;0;0;0;0;0;0;0
PB;PASSAGEM;2338;410;127;0;15;0;33;7;0;0;0;206;20;2;0;0;0;0;0;0;0;0;0
PB;PATOS;104716;38618;12001;0;774;66;2266;499;0;19;148;16784;5528;54;0;210;103;0;1;0;0;25;140
PB;PAULISTA;12117;2252;346;0;53;4;195;27;0;0;9;1281;313;13;0;4;7;0;0;0;0;0;0
PB;PEDRA BRANCA;3787;455;65;0;6;0;25;4;0;0;8;329;12;4;0;0;0;0;0;0;0;1;1
PB;PEDRA LAVRADA;7830;869;297;0;46;4;73;16;0;0;4;393;23;9;0;3;1;0;0;0;0;0;0
PB;PEDRAS DE FOGO;28056;3391;1424;0;254;14;325;82;0;0;29;906;122;90;0;94;48;0;0;0;1;0;2
PB;PEDRO REGIS;5963;714;181;0;21;0;46;2;0;0;1;445;13;4;0;0;0;0;0;0;0;0;1
PB;PIANCO;15870;3511;724;0;92;6;289;41;0;0;16;1980;329;5;0;9;2;0;0;0;0;0;18
PB;PICUI;18597;2984;798;0;127;5;197;27;0;0;11;1459;289;43;0;17;5;0;0;0;0;0;6
PB;PILAR;11620;1620;502;0;31;0;65;13;0;0;2;952;34;13;0;6;0;0;0;0;0;0;2
PB;PILOES;6860;1024;290;0;30;1;41;12;0;0;3;560;77;8;0;2;0;0;0;0;0;0;0
PB;PILOEZINHOS;5159;855;233;0;16;2;25;5;0;0;5;513;48;6;0;0;1;0;0;0;0;0;1
PB;PIRPIRITUBA;10523;1533;543;0;30;0;69;16;0;0;0;760;95;13;0;4;1;0;0;0;0;0;2
PB;PITIMBU;18148;1027;385;0;25;1;116;29;0;0;16;415;27;8;0;2;0;0;0;0;0;0;3
PB;POCINHOS;17894;2089;959;0;117;4;155;26;1;0;22;681;73;28;0;10;8;0;0;0;0;3;2
PB;POCO DANTAS;3788;568;84;0;7;0;25;1;0;0;1;435;10;5;0;0;0;0;0;0;0;0;0
PB;POCO DE JOSE DE MOURA;4165;750;110;0;5;0;26;8;0;0;5;536;54;6;0;0;0;0;0;0;0;0;0
PB;POMBAL;32654;9323;1841;0;317;18;620;189;0;0;41;4650;1539;18;0;45;25;3;0;0;0;4;13
PB;PRATA;4033;435;128;0;22;1;28;8;0;0;10;210;21;5;0;2;0;0;0;0;0;0;0
PB;PRINCESA ISABEL;22461;2641;731;0;98;4;232;46;0;1;78;1265;144;15;0;15;6;0;0;0;0;3;3
PB;PUXINANA;13386;1705;676;0;67;16;104;24;0;0;28;670;93;16;0;4;5;0;0;0;0;0;2
PB;QUEIMADAS;42586;10001;3500;0;464;40;650;279;0;0;106;4288;499;89;0;22;56;0;0;0;0;2;6
