UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
SP;PANORAMA;7918;3730;0;329;133;604;109;0;34;11;1887;529;21;0;310;199;1;0;0;2;1;18
SP;PARAGUACU PAULISTA;25465;13646;0;864;316;1539;471;0;66;166;5141;1531;109;0;911;664;3;0;0;1;1;36
SP;PARAIBUNA;8682;5259;0;250;17;714;287;1;4;79;1776;66;68;0;112;12;3;0;0;0;1;33
SP;PARAISO;3689;2118;0;207;45;416;60;0;2;18;347;41;91;0;270;69;0;0;0;0;1;4
SP;PARANAPANEMA;8067;4604;0;574;77;855;219;2;2;39;1105;162;71;0;219;87;4;0;0;3;3;41
SP;PARANAPUA;2145;1180;0;94;21;217;49;1;6;11;397;42;14;0;83;25;4;0;0;0;0;1
SP;PARAPUA;5149;2915;0;309;71;465;100;1;9;10;802;135;51;0;132;135;0;0;0;0;1;13
SP;PARDINHO;3295;1725;0;147;136;330;111;0;1;23;365;56;33;0;54;297;0;0;0;0;0;17
SP;PARIQUERA-ACU;7477;3709;0;427;37;535;200;0;5;30;1924;366;20;0;148;35;7;0;0;4;5;25
SP;PARISI;1166;666;0;30;2;103;22;0;1;8;249;45;9;0;29;2;0;0;0;0;0;0
SP;PATROCINIO PAULISTA;6089;3862;0;319;29;600;188;0;4;18;798;49;62;0;88;49;0;1;0;0;0;22
SP;PAULICEIA;4119;2003;0;316;53;304;47;1;9;10;921;132;27;0;217;64;1;0;0;0;2;12
SP;PAULINIA;64962;38634;0;2071;2184;5244;1927;0;65;228;8808;979;434;0;1042;2998;10;3;0;7;12;316
SP;PAULISTANIA;590;354;0;24;7;68;15;0;0;10;90;4;8;0;5;5;0;0;0;0;0;0
SP;PAULO DE FARIA;3325;2310;0;106;17;269;86;0;15;12;338;51;43;0;61;10;0;1;0;0;0;6
SP;PEDERNEIRAS;26887;13935;0;1090;192;1962;715;1;38;106;6535;1145;218;0;545;307;3;1;0;26;3;65
SP;PEDRA BELA;3270;1669;0;221;3;321;79;0;1;10;899;19;17;0;20;2;0;0;0;0;0;9
SP;PEDRANOPOLIS;1477;833;0;53;6;120;22;0;1;3;302;46;14;0;55;17;0;0;0;1;0;4
SP;PEDREGULHO;7638;4747;0;289;30;762;323;0;27;35;1078;60;120;0;115;26;4;0;0;0;2;20
SP;PEDREIRA;29705;13738;0;794;52;2166;871;0;36;130;9714;1687;80;0;216;78;0;0;0;2;6;135
SP;PEDRINHAS PAULISTA;1819;852;0;159;19;313;51;0;15;7;302;23;12;0;32;29;0;0;0;0;0;5
SP;PEDRO DE TOLEDO;2655;1548;0;157;11;171;98;0;1;24;490;88;17;0;26;17;0;0;0;3;0;4
SP;PENAPOLIS;43645;20726;0;1383;240;2915;936;1;155;78;11059;4173;271;0;1175;418;8;0;0;1;1;105
SP;PEREIRA BARRETO;14113;7646;0;377;77;896;292;0;67;51;2852;1074;94;0;584;70;13;0;0;1;4;15
SP;PEREIRAS;3553;1998;0;252;44;298;99;0;1;13;578;73;28;0;50;109;0;0;0;1;1;8
SP;PERUIBE;28830;16730;0;652;79;1811;859;0;30;206;6282;1535;95;0;295;57;3;3;0;42;11;140
SP;PIACATU;2529;1469;0;94;45;231;44;0;5;3;459;74;18;0;38;47;0;0;0;0;0;2
SP;PIEDADE;28324;14409;0;1429;177;2723;853;4;7;155;7190;672;102;0;384;141;1;2;0;6;1;68
SP;PILAR DO SUL;17859;9300;0;1111;195;1835;450;1;12;77;3967;256;100;0;239;267;0;0;0;2;1;46
SP;PINDAMONHANGABA;78628;49015;0;2002;796;4569;2354;0;127;438;16264;1416;201;0;623;479;8;4;3;40;16;273
SP;PINDORAMA;7480;4520;0;316;53;570;179;0;6;27;1382;177;56;0;124;57;0;0;0;0;0;13
SP;PINHALZINHO;7413;4387;0;429;28;720;209;0;1;49;1332;127;16;0;54;27;2;0;0;0;9;23
SP;PIQUEROBI;1426;873;0;43;7;147;32;0;0;5;252;23;10;0;18;14;1;0;0;1;0;0
SP;PIQUETE;5205;3389;0;173;14;315;139;0;11;71;962;35;17;0;47;12;0;0;0;1;1;18
SP;PIRACAIA;15188;8110;0;539;50;1208;454;1;10;96;4003;372;39;2;174;24;7;4;0;5;3;87
SP;PIRACICABA;272520;164448;0;7828;2528;20508;9480;23;374;943;49157;5632;1485;0;3764;4683;31;19;0;54;29;1534
SP;PIRAJU;16675;9980;0;476;46;1381;536;1;11;75;3066;489;79;0;395;64;11;0;0;4;3;58
SP;PIRAJUI;10407;6137;0;336;18;823;247;2;9;27;2038;384;90;0;214;55;3;0;0;0;2;22
SP;PIRANGI;6584;3267;0;386;270;845;149;2;4;19;862;177;70;0;125;402;0;0;0;0;0;6
SP;PIRAPORA DO BOM JESUS;5976;3694;0;245;16;291;193;0;2;41;1182;173;81;0;35;11;0;0;0;1;2;9
SP;PIRAPOZINHO;13205;7420;0;472;151;857;288;0;6;44;2657;740;97;0;254;187;0;0;0;0;1;31
SP;PIRASSUNUNGA;50557;29209;0;1111;517;2979;1561;1;202;151;11022;1430;249;0;885;1002;35;36;0;3;5;159
SP;PIRATININGA;6929;4407;0;256;36;635;213;0;12;28;974;128;44;0;130;36;1;0;0;2;0;27
SP;PITANGUEIRAS;17094;8529;0;950;152;1235;372;0;139;54;3431;975;277;0;573;352;1;0;0;0;2;52
SP;PLANALTO;2168;1235;0;113;10;176;32;0;2;12;401;39;54;0;84;10;0;0;0;0;0;0
SP;PLATINA;1214;681;0;61;1;134;16;0;1;16;252;11;12;0;21;2;0;0;0;0;0;6
SP;POA;45888;31999;0;1141;254;2750;1904;1;26;208;6039;686;199;0;322;196;5;5;0;15;7;131
SP;POLONI;3207;1911;0;183;23;356;66;0;5;7;446;30;51;0;97;21;0;0;0;0;1;10
SP;POMPEIA;11635;7220;0;286;56;1063;264;0;73;21;2122;239;56;0;155;39;2;0;0;0;2;37
SP;PONGAI;1984;1343;0;70;10;172;57;0;0;6;226;17;18;0;52;11;1;0;0;0;0;1
SP;PONTAL;16985;9270;0;1045;117;1230;359;0;78;37;2441;846;542;0;650;325;2;0;0;1;2;40
SP;PONTALINDA;1416;818;0;34;2;89;25;0;0;9;324;54;27;0;30;4;0;0;0;0;0;0
SP;PONTES GESTAL;1539;831;0;117;24;130;37;0;0;5;169;16;32;0;93;83;0;0;0;0;0;2
SP;POPULINA;2012;1255;0;53;7;167;41;0;6;8;330;47;14;0;64;11;3;0;0;0;0;6
SP;PORANGABA;3855;2379;0;157;9;385;118;2;3;14;653;55;15;0;49;7;0;1;0;0;0;8
SP;PORTO FELIZ;28068;16307;0;1384;149;2338;794;4;33;99;5495;593;202;0;282;223;1;0;0;33;4;127
SP;PORTO FERREIRA;36042;18253;0;1202;638;2294;934;0;129;109;9695;1150;156;0;490;847;4;0;0;1;14;126
SP;POTIM;4922;2636;0;93;19;237;207;0;8;53;1456;109;30;0;38;30;0;1;0;0;2;3
SP;POTIRENDABA;10640;6008;0;525;232;1049;255;0;63;19;1513;416;76;0;246;224;1;0;0;0;0;13
SP;PRACINHA;542;340;0;13;6;33;3;0;0;2;125;4;13;0;3;0;0;0;0;0;0;0
SP;PRADOPOLIS;8234;4392;0;397;215;618;232;0;35;24;1007;327;230;0;231;495;0;0;0;8;0;23
SP;PRAIA GRANDE;116336;64961;0;2548;582;6126;3850;1;50;365;27128;8513;255;0;853;483;9;7;0;66;27;512
SP;PRATANIA;2498;1339;0;105;127;191;76;0;0;18;292;5;50;0;69;221;0;0;0;0;0;5
SP;PRESIDENTE ALVES;1739;1052;0;61;16;163;38;0;0;3;282;11;45;0;47;21;0;0;0;0;0;0
SP;PRESIDENTE BERNARDES;7198;4243;0;244;34;702;164;0;2;32;1322;192;53;0;141;44;0;0;0;3;0;22
SP;PRESIDENTE EPITACIO;24284;12265;0;527;145;1535;471;0;142;78;5470;2494;161;0;717;216;6;1;0;7;6;43
SP;PRESIDENTE PRUDENTE;148147;85245;0;3981;818;11296;4090;0;151;383;30391;6147;912;1;2559;1152;4;8;0;44;31;934
SP;PRESIDENTE VENCESLAU;24222;12595;0;707;202;1751;490;0;17;61;5283;2098;70;0;566;299;4;0;0;3;1;75
SP;PROMISSAO;21084;11256;0;704;172;1297;466;0;53;118;4158;1609;166;0;585;438;7;0;0;4;1;50
SP;QUADRA;1174;559;0;70;2;114;36;0;0;10;317;27;16;0;15;3;0;0;0;1;0;4
SP;QUATA;6264;3844;0;248;90;391;129;5;6;20;794;193;69;0;343;121;1;0;0;0;0;10
SP;QUEIROZ;889;582;0;25;2;75;19;2;0;8;136;11;10;0;14;4;0;0;0;0;0;1
SP;QUELUZ;3159;1955;0;116;39;185;96;0;7;38;607;36;8;0;33;19;0;0;0;8;0;12
SP;QUINTANA;2560;1667;0;152;10;229;66;0;6;10;302;29;23;0;52;10;0;0;0;0;0;4
SP;RAFARD;5204;2902;0;280;49;399;112;1;18;21;861;125;27;0;122;272;0;0;0;0;3;12
SP;RANCHARIA;15649;9093;0;608;202;1115;378;0;51;79;3079;402;97;0;238;254;1;1;0;0;2;49
SP;REDENCAO DA SERRA;1799;959;0;101;9;157;61;0;1;22;423;7;36;0;18;3;0;0;0;0;0;2
SP;REGENTE FEIJO;9914;5952;0;407;171;803;198;0;10;43;1506;242;36;0;176;339;3;0;0;3;2;23
SP;REGINOPOLIS;2669;1646;0;82;27;208;92;0;0;7;385;61;21;0;102;31;0;0;0;0;0;7
SP;REGISTRO;28268;14491;2;1297;85;2053;756;10;9;104;6903;1492;312;0;518;101;7;1;1;22;7;97
SP;RESTINGA;2649;1468;0;68;8;199;105;0;8;11;637;86;25;0;22;7;0;0;0;0;0;5
SP;RIBEIRA;648;331;0;25;2;40;20;0;0;8;199;10;8;0;4;0;0;0;0;0;0;1
SP;RIBEIRAO BONITO;5910;3478;0;300;59;536;188;1;8;45;902;73;92;0;90;112;0;0;0;3;5;18
SP;RIBEIRAO BRANCO;3236;1436;0;189;6;272;90;0;1;33;1102;28;52;0;13;12;0;0;0;0;1;1
SP;RIBEIRAO CORRENTE;1925;1012;0;79;9;220;96;0;2;9;424;10;37;0;17;5;0;0;0;0;1;4
SP;RIBEIRAO DO SUL;2274;1219;0;146;18;246;46;0;1;12;442;70;16;0;28;27;0;0;0;1;0;2
SP;RIBEIRAO DOS INDIOS;989;480;0;23;1;105;21;0;0;3;312;15;9;0;16;3;0;0;0;1;0;0
SP;RIBEIRAO GRANDE;2497;1144;0;72;24;167;107;0;0;31;726;150;17;0;18;38;0;0;0;0;0;3
SP;RIBEIRAO PIRES;63282;42889;0;3540;701;4047;2700;1;16;539;5975;710;450;0;478;671;2;7;2;234;8;312
SP;RIBEIRAO PRETO;481528;276326;0;10932;1826;32555;18217;2;2000;1054;99249;25213;1825;1;6143;2623;22;29;0;63;56;3392
SP;RIFAINA;1823;1237;0;33;8;154;48;0;1;10;204;22;13;0;76;8;0;0;0;0;0;9
SP;RINCAO;4609;2890;0;281;62;326;115;1;23;19;600;59;50;0;69;100;2;0;0;0;1;11
SP;RINOPOLIS;5370;2925;0;194;182;448;108;0;19;9;809;103;48;0;134;379;4;0;0;0;1;7
SP;RIO CLARO;147577;77493;0;3336;822;8399;4419;1;2106;379;35109;11529;432;0;1436;1416;5;9;0;11;25;650
SP;RIO DAS PEDRAS;17458;10591;0;705;285;1382;442;0;21;92;2729;301;168;0;315;362;1;1;0;22;1;40
SP;RIO GRANDE DA SERRA;15923;10811;0;613;142;787;632;1;5;213;2259;182;98;0;53;74;0;1;1;19;3;29
SP;RIOLANDIA;3181;1979;0;96;4;328;68;0;2;13;433;130;49;0;66;5;0;0;0;0;1;7
SP;RIVERSUL;1870;949;0;72;21;128;29;0;1;26;535;36;28;0;17;23;0;0;0;1;1;3
SP;ROSANA;7525;4315;0;166;24;471;139;1;8;29;1219;518;64;0;495;46;1;0;0;9;1;19
SP;ROSEIRA;4589;2861;0;137;11;274;154;0;6;79;910;48;23;0;40;27;0;2;0;1;0;16
SP;RUBIACEA;1077;661;0;31;0;92;34;0;3;3;193;23;11;0;23;1;0;0;0;0;0;2
SP;RUBINEIA;1584;951;0;29;1;120;36;0;1;11;222;40;14;0;149;6;0;0;0;1;0;3
SP;SABINO;2543;1358;0;63;12;228;62;0;6;7;564;118;16;0;88;15;3;0;0;0;0;3
SP;SAGRES;874;568;0;23;5;74;15;0;1;2;155;10;6;0;8;7;0;0;0;0;0;0
SP;SALES;2607;1623;0;91;11;265;48;0;5;1;332;80;35;0;96;15;0;0;0;0;0;5
SP;SALES OLIVEIRA;6000;3581;0;262;77;525;191;0;44;16;741;264;52;0;116;115;1;0;0;4;0;11
SP;SALESOPOLIS;9650;5110;0;906;102;760;352;1;5;92;1887;104;102;0;125;80;0;0;0;2;1;21
SP;SALMOURAO;1431;899;0;39;4;110;27;0;0;4;272;9;35;0;25;6;0;0;0;0;0;1
SP;SALTINHO;4993;2788;0;369;132;691;173;0;8;11;453;44;12;0;140;145;0;1;0;8;6;12
SP;SALTO;64181;40516;0;2370;437;4023;1853;2;120;272;11986;1235;184;1;456;458;3;2;0;7;9;247
SP;SALTO DE PIRAPORA;19202;11925;0;707;254;1307;483;1;9;68;3594;322;61;0;159;280;0;1;0;6;2;23
SP;SALTO GRANDE;3313;1872;0;151;33;249;86;0;19;16;608;111;31;0;86;46;1;0;0;0;0;4
SP;SANDOVALINA;1619;989;0;56;17;152;33;0;0;5;240;27;18;0;51;30;0;0;0;0;0;1
SP;SANTA ADELIA;9690;5231;0;620;373;662;135;0;8;32;1299;169;91;0;448;601;1;0;0;1;0;19
SP;SANTA ALBERTINA;3426;1803;0;129;24;282;42;0;3;7;659;125;29;0;214;102;0;0;0;0;2;5
SP;SANTA BARBARA D'OESTE;126559;76681;0;2498;487;7663;3562;1;716;440;25939;6191;343;1;1151;523;7;0;0;26;12;318
SP;SANTA BRANCA;5728;3829;0;150;12;442;186;0;2;44;865;49;34;1;84;12;0;1;0;0;4;13
SP;SANTA CLARA D'OESTE;1033;620;0;27;13;77;12;0;0;5;182;29;6;0;46;15;0;0;0;0;0;1
SP;SANTA CRUZ DA CONCEICAO;2366;1370;0;150;17;282;61;0;8;20;346;21;16;0;46;23;0;0;0;0;1;5
SP;SANTA CRUZ DA ESPERANCA;645;434;0;34;0;82;30;0;0;2;32;4;3;0;20;2;0;0;0;0;0;2
SP;SANTA CRUZ DAS PALMEIRAS;15607;8978;0;594;503;1013;418;1;127;56;2467;544;201;0;120;540;3;1;0;0;5;36
SP;SANTA CRUZ DO RIO PARDO;28718;14882;0;1428;402;2709;604;0;129;106;5579;1522;102;0;623;504;10;0;0;4;7;107
SP;SANTA ERNESTINA;2608;1642;0;75;22;238;85;0;7;22;343;34;77;0;43;18;0;0;0;0;0;2
SP;SANTA FE DO SUL;21666;11485;0;691;177;1541;385;0;111;34;3714;2039;38;0;1157;227;3;1;0;0;0;63
SP;SANTA GERTRUDES;13572;7489;0;623;166;779;340;0;113;53;3006;576;32;0;129;225;0;0;0;1;1;39
SP;SANTA ISABEL;24475;14267;0;1295;118;1823;719;0;20;104;4960;588;131;0;252;96;2;0;0;13;6;81
SP;SANTA LUCIA;3656;2379;0;123;42;219;125;0;6;26;590;19;45;0;25;50;0;0;0;2;1;4
SP;SANTA MARIA DA SERRA;3326;1765;0;313;169;305;124;0;9;31;310;35;27;0;86;145;0;0;0;0;1;6
SP;SANTA MERCEDES;1292;742;0;67;19;102;21;0;1;10;205;17;10;0;53;26;1;0;0;14;0;4
SP;SANTA RITA D'OESTE;1326;775;0;35;4;130;24;0;0;2;252;27;7;0;62;5;0;0;0;1;0;2
SP;SANTA RITA DO PASSA QUATRO;16584;10090;0;588;117;1315;579;0;58;71;2647;492;55;0;227;245;1;1;0;0;4;94
SP;SANTA ROSA DE VITERBO;13901;8996;0;446;188;984;336;1;22;43;1917;254;106;0;154;415;1;0;0;2;0;36
SP;SANTA SALETE;918;474;0;46;12;114;21;0;0;7;162;15;7;0;41;19;0;0;0;0;0;0
SP;SANTANA DA PONTE PENSA;938;543;0;30;18;98;18;0;1;5;133;8;5;0;46;32;0;0;0;0;0;1
SP;SANTANA DE PARNAIBA;71158;44142;0;1952;320;5473;5430;0;49;508;8891;1406;207;0;406;309;5;9;1;20;13;2017
SP;SANTO ANASTACIO;11860;6150;0;491;129;886;270;0;2;38;2719;668;63;0;209;178;15;0;0;0;0;42
SP;SANTO ANDRE;490970;351144;0;9974;2101;26453;20689;2;156;1850;60833;8241;1703;2;2949;1989;5;26;1;200;53;2599
SP;SANTO ANTONIO DA ALEGRIA;2630;1809;0;113;1;275;111;0;2;10;232;16;28;0;30;1;0;0;0;0;0;2
SP;SANTO ANTONIO DE POSSE;12610;6649;0;846;62;1072;496;0;22;66;2613;374;152;0;125;65;0;1;0;1;4;62
SP;SANTO ANTONIO DO ARACANGUA;3465;1847;0;206;51;298;77;0;2;30;521;29;88;0;147;163;0;0;0;0;2;4
SP;SANTO ANTONIO DO JARDIM;3111;1876;0;218;16;367;112;0;0;14;429;23;14;0;14;15;0;0;0;2;0;11
SP;SANTO ANTONIO DO PINHAL;3562;1907;0;171;5;365;190;1;1;22;799;17;9;0;36;5;0;0;0;3;0;31
SP;SANTO EXPEDITO;1096;720;0;27;3;106;20;0;0;3;164;14;13;0;22;4;0;0;0;0;0;0
SP;SANTOPOLIS DO AGUAPEI;1596;1025;0;69;13;133;44;0;4;2;215;17;30;0;27;15;1;0;0;0;0;1
SP;SANTOS;268779;145766;0;5844;5489;11208;12849;6;190;909;47577;22611;679;2;2106;9498;17;11;2;885;37;3093
SP;SAO BENTO DO SAPUCAI;4735;2770;0;154;8;431;158;0;7;47;1012;37;15;0;49;7;0;0;0;0;2;38
SP;SAO BERNARDO DO CAMPO;549299;375566;0;13223;9032;31321;20588;66;151;2565;63971;9331;4288;1;4105;11315;11;54;2;278;64;3367
SP;SAO CAETANO DO SUL;137596;99575;0;2838;741;8605;7358;2;65;570;11186;2379;659;1;1004;1064;1;10;0;47;16;1475
SP;SAO CARLOS;159098;102323;0;3854;578;10709;5413;2;563;441;27459;3790;437;0;1741;854;12;2;0;9;76;835
SP;SAO FRANCISCO;1398;811;0;47;0;127;28;0;0;6;274;36;29;0;38;1;0;0;0;0;0;1
SP;SAO JOAO DA BOA VISTA;61031;34602;0;2005;179;4562;2145;0;225;267;12229;3537;100;0;495;292;15;4;0;5;10;359
SP;SAO JOAO DAS DUAS PONTES;1058;737;0;18;0;91;32;0;1;8;126;15;5;0;24;0;1;0;0;0;0;0
SP;SAO JOAO DE IRACEMA;824;469;0;43;4;78;13;0;0;7;160;17;11;0;19;3;0;0;0;0;0;0
SP;SAO JOAO DO PAU D'ALHO;1187;724;0;38;5;144;18;0;3;4;177;16;6;0;44;6;0;0;0;0;0;2
SP;SAO JOAQUIM DA BARRA;31362;15945;0;828;312;1995;764;3;371;74;6425;2658;204;0;721;939;5;2;0;5;8;103
SP;SAO JOSE DA BELA VISTA;2309;1401;0;71;21;218;70;0;4;13;384;21;50;0;27;27;0;0;0;0;0;2
SP;SAO JOSE DO BARREIRO;1250;754;0;44;0;114;42;0;0;16;237;8;7;0;18;0;0;0;0;1;0;9
SP;SAO JOSE DO RIO PARDO;32473;20100;0;1231;319;3099;853;0;29;79;5229;525;141;0;287;446;3;2;0;0;7;123
SP;SAO JOSE DO RIO PRETO;345887;192691;0;8510;2381;25611;11284;13;2716;634;76278;13277;1681;0;5970;2584;54;15;0;41;72;2075
SP;SAO JOSE DOS CAMPOS;387376;270350;1;7213;1464;24915;14429;21;425;1883;51313;5131;1607;0;3653;1748;5;14;2;209;50;2943
SP;SAO LOURENCO DA SERRA;7149;4560;0;356;37;619;269;0;0;32;1056;72;31;0;42;22;0;2;0;6;9;36
SP;SAO LUIZ DO PARAITINGA;4852;2735;2;172;5;436;190;1;4;30;1137;28;31;0;52;7;0;0;0;2;0;20
SP;SAO MANUEL;24125;15044;0;807;367;1518;729;1;42;136;3459;344;232;0;771;600;3;3;0;6;1;62
SP;SAO MIGUEL ARCANJO;13301;7321;0;710;57;1222;418;1;8;102;2882;259;75;0;154;47;0;0;0;4;3;38
SP;SAO PAULO;7186482;5078281;8;117675;19934;413462;369783;210;3042;35049;818200;123060;42046;21;45220;34884;89;410;4;2999;807;81298
SP;SAO PEDRO;21136;12658;0;605;169;1677;690;0;36;105;3519;816;82;0;477;184;9;2;0;3;6;98
SP;SAO PEDRO DO TURVO;2998;1647;0;174;26;324;74;0;6;18;562;40;44;0;45;31;1;1;0;3;0;2
SP;SAO ROQUE;41947;27117;0;1203;134;3499;1572;5;61;247;6419;615;212;0;453;136;9;5;2;21;1;236
SP;SAO SEBASTIAO;29067;15389;0;716;93;2099;1085;0;34;140;7189;1318;175;0;440;115;1;11;0;31;4;227
SP;SAO SEBASTIAO DA GRAMA;5032;3189;0;241;9;478;208;1;1;30;680;80;33;0;45;15;6;0;0;0;1;15
SP;SAO SIMAO;7418;4855;0;370;81;613;300;0;21;27;766;105;48;0;97;100;2;0;0;0;0;33
SP;SAO VICENTE;121740;60645;0;1931;771;3832;3619;13;32;656;35428;12052;988;0;625;723;7;2;0;70;13;333
SP;SARAPUI;4909;2455;0;178;22;404;85;0;2;28;1468;167;16;0;49;27;0;0;0;2;0;6
SP;SARUTAIA;1351;896;0;52;1;93;70;0;1;9;178;5;28;0;16;0;1;0;0;0;0;1
SP;SEBASTIANOPOLIS DO SUL;2708;1269;0;266;110;229;45;0;1;6;369;66;16;0;177;152;1;0;0;0;0;1
SP;SERRA AZUL;3381;2254;0;162;2;258;148;0;8;13;315;32;108;0;59;20;1;0;0;0;0;1
SP;SERRA NEGRA;17661;10154;0;429;40;1423;561;0;17;66;3969;636;25;1;143;54;1;0;0;2;13;127
SP;SERRANA;18260;10887;0;626;129;1343;554;2;140;112;3147;477;228;0;270;300;1;1;0;1;0;42
SP;SERTAOZINHO;79435;40122;0;2730;609;5798;2292;0;1020;174;17585;4987;590;0;1813;1292;3;2;0;88;8;322
SP;SETE BARRAS;4356;1897;0;223;8;393;92;0;2;17;1476;109;34;0;86;9;1;0;0;1;1;7
SP;SEVERINIA;7101;4370;0;317;121;550;233;0;18;23;782;192;226;0;108;144;2;0;0;3;0;12
SP;SILVEIRAS;2528;1446;0;92;4;190;81;2;4;27;635;4;7;0;26;6;0;0;0;0;0;4
SP;SOCORRO;25822;12796;0;920;91;2399;571;0;14;148;7548;907;51;0;166;113;3;0;0;6;5;84
SP;SOROCABA;417818;275433;0;8028;1634;27626;14588;25;158;1430;70860;8636;1649;2;3409;1654;14;29;6;226;41;2370
SP;SUD MENNUCCI;3536;2105;0;140;17;321;74;0;4;14;438;132;52;0;160;71;0;0;0;2;0;6
SP;SUMARE;137078;90935;0;2674;1270;8276;3556;3;214;644;22900;2928;631;0;1115;1608;3;4;0;24;13;280
SP;SUZANAPOLIS;1557;876;0;96;16;155;33;0;0;9;208;37;18;0;61;39;0;0;0;0;1;8
SP;SUZANO;110863;77427;0;3172;469;6737;4585;0;80;844;13310;1621;807;1;643;715;0;1;2;69;6;374
SP;TABAPUA;6977;3646;0;173;311;617;134;0;21;14;1079;171;59;0;175;568;0;0;0;0;1;8
SP;TABATINGA;8412;5097;0;338;76;853;303;0;11;24;1138;107;158;0;166;125;2;0;0;0;0;14
SP;TABOAO DA SERRA;116133;74723;0;2900;436;7580;4696;5;11;1007;19823;2700;649;0;443;644;5;22;1;24;9;455
SP;TACIBA;2453;1439;0;91;8;292;54;0;0;14;441;38;23;0;37;13;0;0;0;1;0;2
SP;TAGUAI;3718;2403;0;192;35;362;94;0;0;13;446;40;32;0;51;41;1;0;0;0;0;8
SP;TAIACU;2662;1553;0;155;15;262;125;0;4;7;387;78;23;0;33;19;0;0;0;0;0;1
SP;TAIUVA;2961;1715;0;176;55;321;112;0;10;12;316;91;28;0;56;59;1;0;0;0;0;9
SP;TAMBAU;12824;7938;0;560;52;995;394;0;38;53;2169;304;64;0;132;66;2;1;0;2;3;51
SP;TANABI;14969;8682;0;524;105;1199;304;0;51;55;2771;679;115;0;302;147;2;0;0;0;2;31
SP;TAPIRAI;2756;1626;0;196;24;213;105;0;0;16;476;20;12;0;38;25;0;0;0;0;1;4
SP;TAPIRATIBA;5480;3492;0;388;71;435;116;0;5;22;602;61;75;0;112;89;1;0;0;0;1;10
SP;TAQUARAL;1116;635;0;67;37;93;52;0;2;7;134;15;20;0;12;42;0;0;0;0;0;0
SP;TAQUARITINGA;34077;20282;0;1520;235;2638;1078;0;124;104;5816;1025;336;0;550;292;5;1;0;0;1;70
SP;TAQUARITUBA;12363;6882;0;705;219;1265;284;1;5;67;1972;266;96;0;212;334;6;0;0;1;6;42
SP;TAQUARIVAI;1265;669;0;62;40;121;21;0;1;13;231;15;17;0;19;55;0;0;0;0;0;1
SP;TARABAI;2701;1657;0;117;12;189;62;0;0;6;514;61;26;0;40;16;0;1;0;0;0;0
SP;TARUMA;6163;3313;0;347;155;447;160;0;15;33;837;99;169;0;279;263;0;0;0;29;2;15
SP;TATUI;71890;36810;0;2240;349;4709;1747;1;386;200;18562;4833;783;1;646;356;7;8;0;15;7;230
SP;TAUBATE;190589;116294;0;3294;481;10481;5815;2;402;878;44396;4624;787;1;1573;615;3;8;0;31;29;875
SP;TEJUPA;1136;679;0;58;1;124;61;0;1;23;155;10;9;0;12;1;1;0;0;0;0;1
SP;TEODORO SAMPAIO;9546;4776;0;303;76;666;149;0;13;45;2174;620;349;0;260;98;0;1;0;0;2;14
SP;TERRA ROXA;3907;2385;0;170;45;294;105;0;10;17;536;152;70;0;74;41;0;0;0;0;2;6
SP;TIETE;24252;13998;0;1254;112;2178;769;1;26;66;4117;760;196;0;438;209;2;1;0;12;2;111
SP;TIMBURI;1031;710;0;28;1;96;30;0;0;8;114;7;5;0;30;0;0;0;0;1;1;0
SP;TORRE DE PEDRA;1097;716;0;46;3;91;23;0;1;7;173;12;9;0;13;1;0;0;0;0;0;2
SP;TORRINHA;6267;3523;0;424;196;677;182;0;11;20;567;185;50;0;86;338;1;1;0;1;0;5
SP;TRABIJU;652;411;0;46;6;67;19;0;0;12;56;3;9;0;15;8;0;0;0;0;0;0
SP;TREMEMBE;16686;10272;0;454;26;992;630;0;31;67;3558;314;15;0;204;28;1;0;0;5;1;88
SP;TRES FRONTEIRAS;3129;1747;0;66;38;214;47;0;3;11;600;202;11;0;136;53;0;0;0;0;0;1
SP;TUIUTI;2795;1486;0;118;4;303;79;0;3;26;704;29;14;0;16;2;0;0;0;1;1;9
SP;TUPA;47212;24601;0;1509;203;3197;1066;2;483;64;11717;2893;239;0;842;263;12;2;0;3;5;111
SP;TUPI PAULISTA;8530;4935;0;326;32;746;165;0;66;24;1501;320;31;0;313;47;1;0;0;0;0;23
SP;TURIUBA;988;602;0;24;0;104;20;0;2;4;179;18;14;0;20;0;0;0;0;0;0;1
SP;TURMALINA;1024;635;0;30;24;121;14;0;1;2;121;10;13;0;36;17;0;0;0;0;0;0
SP;UBARANA;2441;1383;0;128;46;182;52;0;5;5;386;40;39;0;91;82;1;0;0;0;0;1
SP;UBATUBA;34406;17373;0;704;37;2202;973;0;30;113;10642;1287;78;0;667;75;10;7;0;17;7;184
SP;UBIRAJARA;1992;1138;0;95;18;225;53;0;0;9;352;24;33;0;20;21;0;0;0;0;2;2
SP;UCHOA;5283;3151;0;165;21;476;139;0;17;12;971;145;45;0;96;32;0;0;0;0;1;12
